% X;Y;w (m) @ lambda=1;w (m) @ lambda=2;w (m) @ lambda=3;w (m) @ lambda=4;w (m) @ lambda=5;w (m) @ lambda=6;w (m) @ lambda=7;w (m) @ lambda=8;w (m) @ lambda=9;w (m) @ lambda=10;w (m) @ lambda=11;w (m) @ lambda=12;w (m) @ lambda=13;w (m) @ lambda=14;w (m) @ lambda=15;w (m) @ lambda=16;w (m) @ lambda=17;w (m) @ lambda=18;w (m) @ lambda=19;w (m) @ lambda=20;w (m) @ lambda=21;w (m) @ lambda=22;w (m) @ lambda=23;w (m) @ lambda=24;w (m) @ lambda=25;w (m) @ lambda=26;w (m) @ lambda=27;w (m) @ lambda=28;w (m) @ lambda=29;w (m) @ lambda=30;w (m) @ lambda=31;w (m) @ lambda=32;w (m) @ lambda=33;w (m) @ lambda=34;w (m) @ lambda=35;w (m) @ lambda=36;w (m) @ lambda=37;w (m) @ lambda=38;w (m) @ lambda=39;w (m) @ lambda=40
0.15500000000000003;0.05499999999999999;-1.0859565624074231E-7;1.3198077798624698E-7;-1.7195660078718153E-7;2.3858731545071483E-7;2.4622022382435433E-7;1.5788573323588997E-7;1.09507979839641E-7;1.7871996219109963E-7;8.818089174291234E-8;-5.417837499356092E-8;2.1574752241738025E-8;-1.2843563705466217E-9;1.6011464746342907E-8;-9.189333059194882E-8;-6.578177314225886E-8;-1.0766941079637409E-7;2.3388753773406824E-8;1.7473820161761627E-7;1.9792543529694324E-7;1.1932568744627696E-7;-1.8092557603123655E-7;8.126620243041396E-8;4.09921375399756E-9;-1.9799840960894747E-7;-9.578105591733233E-9;-8.736857322842761E-9;-2.0389383906955425E-7;-2.4707521930549215E-7;-5.705741428069183E-8;1.8858315804337786E-7;6.953175407224933E-8;-1.9157209423445905E-7;7.173536956925945E-8;-1.6258774687041286E-7;-8.193001000501973E-8;1.148380514780565E-8;-1.6137505123749434E-13;-3.0987245142319416E-8;-1.1298142107657247E-7;3.0372819343680484E-8
165;0.05499999999999999;-1.1728581866882276E-7;1.439214324632378E-7;-1.8767985968839616E-7;2.366334500524147E-7;2.784593218634735E-7;1.4250775632318448E-7;1.0460585839525618E-7;2.1007217178218642E-7;1.017513866600047E-7;-7.228493156609532E-8;9.91771063384762E-8;5.963142717791189E-8;2.215196763408369E-8;-1.1424645214459735E-7;-4.179100373187392E-8;-1.3843619755891626E-7;1.9844920682972215E-8;9.930734957654552E-8;1.9777265948122982E-7;3.785339682138083E-8;-1.8473467840324254E-7;3.659526872417826E-8;-3.637005004129492E-8;-2.026852818823467E-7;-1.1955596663663195E-8;5.9600012398644676E-8;-2.1444181070749659E-7;-2.0878440269569524E-7;-1.25479951695535E-8;1.6493809861039587E-7;2.364027524026627E-8;-1.8636806894712297E-7;1.0346612449430885E-7;-1.4975974344661742E-7;-1.4960095349939645E-8;9.963444437291806E-9;-4.000784289848222E-13;-7.764791426247051E-8;-9.307134905876534E-8;1.780071062371182E-8
0.17500000000000002;0.05499999999999999;-1.259759810961126E-7;1.558620869392925E-7;-2.034031185909671E-7;2.3467958465451129E-7;3.106984199022149E-7;1.2712977941219304E-7;9.903449474407978E-8;2.4108933480701553E-7;1.1451064522096156E-7;-9.270997008222003E-8;1.8227861579926756E-7;1.2410290088400802E-7;2.9573332253514383E-8;-1.3881678756176703E-7;-1.7971617425008606E-8;-1.7288053799657358E-7;1.6191641784032445E-8;-2.036673750569416E-9;2.0155423676807017E-7;-6.83131621804569E-8;-1.8280287885803946E-7;-2.095656017707348E-8;-7.723364419114178E-8;-2.1521244261716697E-7;-1.4550789778281597E-8;1.3106817393875305E-7;-2.2130531972272168E-7;-9.645097374443308E-8;4.2185906984084454E-8;7.705888792233184E-8;-4.217454614738832E-8;-1.667267510267329E-7;1.1421501939403582E-7;-1.3277581536850133E-7;6.643195416788501E-8;9.735121839995671E-9;-3.5035475868513504E-13;-1.1568335416480419E-7;-4.5484505360645894E-8;-1.2281815672576148E-8
0.18500000000000003;0.05499999999999999;-1.346661435227288E-7;1.678027414143891E-7;-2.1912637749457935E-7;2.3272571925695978E-7;3.429375179405915E-7;1.1175180250295697E-7;9.286100932768147E-8;2.719045443518625E-7;1.2665936387873937E-7;-1.1532538704177996E-7;2.687214666727615E-7;1.9040690597337725E-7;3.8334653887268644E-8;-1.6559686957105863E-7;4.639822363599823E-9;-2.1110931513138182E-7;1.2670236917721408E-8;-1.1973516551369938E-7;2.1074729497599973E-7;-1.9031999379179248E-7;-1.7917481731068077E-7;-8.603680610074725E-8;-1.176451661208615E-7;-2.3666091745409917E-7;-1.735938408573692E-8;2.034696156104147E-7;-2.2906604125895323E-7;6.975024545065648E-8;1.0165709961828533E-7;-5.7827374113727037E-8;-1.211701852499627E-7;-1.393704192443829E-7;1.0928854973606422E-7;-1.1755437099306429E-7;1.537631684684983E-7;1.0550343688297369E-8;1.9055704186403198E-12;-1.4704824162827566E-7;1.8729943948669643E-8;-5.42190120761277E-8
195;0.05499999999999999;-1.4335630594894326E-7;1.7974339588862827E-7;-2.3484963639887056E-7;2.3077185385978055E-7;3.7517661597875965E-7;9.637382559550733E-8;8.615968237297472E-8;3.0271920147041035E-7;1.385219082827869E-7;-1.4011693971639085E-7;3.5683150216561077E-7;2.5737817244604726E-7;4.8531581464101465E-8;-1.9505926875183348E-7;2.533496180331748E-8;-2.5387413273578067E-7;9.522167298722585E-9;-2.4453872485639676E-7;2.2736686685532888E-7;-3.2021247394735654E-7;-1.787847356015094E-7;-1.5421040091768312E-7;-1.5815478786057406E-7;-2.6894298955882894E-7;-2.0505805130201437E-8;2.7732223321343626E-7;-2.436333092303901E-7;2.622048807855061E-7;1.625292007601473E-7;-2.1601929669878104E-7;-2.06777514819685E-7;-1.137541608869423E-7;9.80810134446146E-8;-1.09450202693755E-7;2.4241471222432387E-7;1.212487355751215E-8;3.705297987722448E-12;-1.7714844497230977E-7;8.753801991664805E-8;-1.0180684457542107E-7
0.005000000000000001;65;2.6382838007758405E-8;-4.707923352643203E-8;7.269394943258346E-8;2.4644462106750155E-7;-2.3696950661799004E-7;3.8732709156427016E-7;3.696377386528559E-8;-2.838506540964964E-7;-8.703152094762512E-8;-1.941814719396232E-7;3.53411479932183E-7;2.320077120046446E-7;-1.2093973019221025E-7;-1.855083183844868E-7;-2.6586143607347994E-8;3.1606097100352785E-7;-7.54808465047304E-8;2.264132684617026E-7;2.3736079722104345E-7;2.972858837790346E-7;1.8332432513615043E-7;8.27657314076708E-8;-2.379614501374461E-7;-1.9764154217069323E-7;9.783681899184877E-8;2.9603497090132364E-7;1.6310097570903155E-7;2.4783272122201023E-7;-2.2240415245573502E-7;-1.7223528341746006E-7;-1.4005207442335482E-7;1.8809442091184038E-8;8.676918863776661E-8;-4.0019906053595706E-8;-2.3353355047490992E-7;9.263037698972551E-8;4.427422194782089E-12;-5.601968713791934E-8;2.227913208997424E-7;-5.988219267839737E-8
15;65;1.7692675567361902E-8;-3.513857901836365E-8;5.6970690559736486E-8;2.444907556775909E-7;-2.0473040857326383E-7;3.7194911464616777E-7;4.4124511239971415E-8;-2.548283333097501E-7;-7.989515882837503E-8;-1.6934309867935356E-7;2.6586798658986674E-7;1.692551136492024E-7;-1.0448001818512778E-7;-1.6407805366184412E-7;-3.8928702602419336E-8;2.692755561839189E-7;-5.200058504221759E-8;1.0402214014133949E-7;2.1962169003757837E-7;1.7610314666625282E-7;1.8479528555223484E-7;4.0814564845547707E-8;-1.7825669268779637E-7;-1.7202321904982344E-7;6.250088541387603E-8;2.1990706180972495E-7;1.5988070845654173E-7;6.003146427074985E-8;-1.3548332965225534E-7;-2.8108762498024126E-8;-8.508976772537926E-8;-1.9151169149946866E-8;9.289209373586979E-8;-1.2490373528826404E-8;-1.3947545213996414E-7;3.830521404527445E-8;1.8591219163093466E-12;-5.037425250150592E-8;1.1345247717166559E-7;8.064603221884981E-9
25;65;9.00251312715365E-9;-2.3197924510853256E-8;4.124743168627238E-8;2.425368902885244E-7;-1.7249131052839982E-7;3.565711377303784E-7;5.065468637786703E-8;-2.2584095797630457E-7;-7.249293726408577E-8;-1.46991476896553E-7;1.7993667816337024E-7;1.0703034890836413E-7;-8.957153279965215E-8;-1.4548521645589846E-7;-5.336274063126452E-8;2.271284261790293E-7;-2.803621651172456E-8;-1.1551744976975882E-8;2.0863333862703575E-7;6.212464335993601E-8;1.8915524064755462E-7;7.870382286580446E-10;-1.1848299654905858E-7;-1.54035054754207E-7;2.8370306322926805E-8;1.4465270561380818E-7;1.6121776072619066E-7;-1.0201947189369733E-7;-4.9719103143003315E-8;9.503826806871236E-8;-3.3680495570994396E-8;-5.313206789531702E-8;9.431135975710446E-8;1.776565484057736E-8;-4.531257208992197E-8;-1.014617677019273E-8;-2.5781045823744132E-14;-4.386448596731487E-8;1.530711835035919E-8;7.20205988756912E-8
0.034999999999999996;65;3.12350687145021E-10;-1.1257270004596675E-8;2.5524172812119407E-8;2.4058302489993943E-7;-1.4025221248334358E-7;3.411931608163466E-7;5.650204072035508E-8;-1.966948670182146E-7;-6.462205237348876E-8;-1.270044374023966E-7;9.731051965751043E-8;4.646837557247037E-8;-7.572521138471561E-8;-1.2906866241016058E-7;-6.913924505409216E-8;1.8819743532089813E-7;-3.6326272342965585E-9;-1.1083492451755769E-7;2.0236109504040881E-7;-3.709151378025489E-8;1.913110156374695E-7;-3.417235549280848E-8;-5.7668799069622836E-8;-1.4270958272202833E-7;-2.7460252259865576E-9;6.903983872196404E-8;1.6241280510270552E-7;-2.1057090240637846E-7;3.012029853301838E-8;1.7425125459629413E-7;1.057822085611203E-8;-7.59933785989607E-8;8.367507473840488E-8;4.854678989106866E-8;4.343777617703098E-8;-4.482358643960396E-8;-2.220764888573552E-12;-3.4031726024254896E-8;-5.659841550886902E-8;1.1938190187639335E-7
0.045000000000000005;65;-8.377811752590564E-9;6.833844998758866E-10;9.800913936890563E-9;2.386291595113509E-7;-1.0801311443803879E-7;3.2581518390322865E-7;6.161835074590804E-8;-1.67273113460671E-7;-5.6167438320765094E-8;-1.0941831113555478E-7;2.014568798753859E-8;-1.0768386040434362E-8;-6.26908036705593E-8;-1.1460494057657409E-7;-8.536214461763659E-8;1.5214510870530423E-7;2.0439013275897785E-8;-1.8427396646232637E-7;1.9953286352395848E-7;-1.1317380238423789E-7;1.8737441407820852E-7;-6.048957587929451E-8;2.4760623190131634E-9;-1.3767096843756526E-7;-2.7856834323747996E-8;-4.250167908853574E-9;1.5968442756962966E-7;-2.458290398652831E-7;9.529953886863236E-8;1.9345633119138878E-7;4.340256719062264E-8;-8.228792855810798E-8;5.743783683405201E-8;7.514919493270191E-8;1.1606727539337616E-7;-5.867590930163034E-8;-3.877865864451257E-12;-1.9548857051190555E-8;-8.702698401001848E-8;1.3916422112190143E-7
0.05500000000000001;65;-1.7067974191929516E-8;1.2624039002137088E-8;-5.922344940024854E-9;2.3667529412218726E-7;-7.577401639245204E-8;3.104372069900332E-7;6.595278089770351E-8;-1.3751066143965116E-7;-4.707285944900435E-8;-9.437724097272564E-8;-4.909804095391604E-8;-6.268588821145301E-8;-5.0327187964061926E-8;-1.0211365220532479E-7;-1.010168275141506E-7;1.189655217557397E-7;4.3080333497406754E-8;-2.2416674102493094E-7;1.9902760429381476E-7;-1.5912172594103568E-7;1.7436727769271208E-7;-7.503897569806163E-8;5.9153576914286905E-8;-1.3780588424843877E-7;-4.427218112208712E-8;-7.161713183024757E-8;1.4963020269871715E-7;-2.0467856739062104E-7;1.375223879113047E-7;1.504587174138128E-7;6.255822466950317E-8;-7.006150375626101E-8;1.6232089551536793E-8;9.188819341697457E-8;1.6260754890258782E-7;-4.986137088499104E-8;-3.7860361934379375E-12;-3.7930357766490247E-10;-7.01559693017566E-8;1.2805814826464361E-7
65;65;-2.5758136630709036E-8;2.4564693501939178E-8;-2.164560381920195E-8;2.347214287319636E-7;-4.3534918346626223E-8;2.950592300758864E-7;6.947008915537761E-8;-1.0739927516433274E-7;-3.736388508241355E-8;-8.204061448489006E-8;-1.0803264759399472E-7;-1.072749665580242E-7;-3.851883640395622E-8;-9.1743728515804E-8;-1.1508623647754843E-7;8.867468208168626E-8;6.308231706860392E-8;-2.268067177680384E-7;1.999713673519204E-7;-1.7141364345705393E-7;1.5088507931603047E-7;-7.620074130767909E-8;1.0914724510115592E-7;-1.4180502910661944E-7;-5.0225519523472864E-8;-1.294554210658416E-7;1.3052574369205165E-7;-1.0358631614598672E-7;1.5122394006151283E-7;5.9240392274414964E-8;6.89847182938333E-8;-4.32560802369338E-8;-3.4494045934598845E-8;9.502825080134456E-8;1.764984083508076E-7;-2.2283330605226807E-8;-3.5671727172375845E-12;2.1518100177193694E-8;-1.363921177286631E-8;9.087257582465525E-8
0.07500000000000001;65;-3.444829906872268E-8;3.650534799920116E-8;-3.736886270116E-8;2.3276756334037075E-7;-1.1295820300701862E-8;2.796812531602669E-7;7.213829976937196E-8;-7.697126393706482E-8;-2.711729451208155E-8;-7.25892291650623E-8;-1.544183694270106E-7;-1.4261879370947618E-7;-2.7158224522717468E-8;-8.37060312767348E-8;-1.2660523756063539E-7;6.105796629844623E-8;7.926792680084778E-8;-1.9323153298390536E-7;2.0152673338770158E-7;-1.5083966931661568E-7;1.1696197340623938E-7;-6.415624505963744E-8;1.493936904078208E-7;-1.476590269084487E-7;-4.5512320904488966E-8;-1.749928196497168E-7;1.0187391708672627E-7;2.4548519927209204E-8;1.3524578388159364E-7;-5.2672866853873395E-8;6.660666941904053E-8;-9.946277323438481E-9;-8.587856059087362E-8;8.279041419176876E-8;1.5653625360024803E-7;1.4542077944273403E-8;-2.569332540771047E-12;4.3119068489319187E-8;6.295217301719493E-8;4.0547919147566034E-8
85;65;-4.3138461505793744E-8;4.8446002493862106E-8;-5.3092121586142523E-8;2.3081369794731408E-7;2.094327774513695E-8;2.64303276243096E-7;7.392984198038316E-8;-4.6294224194546325E-8;-1.6451493659778336E-8;-6.619455303680068E-8;-1.8643529513215593E-7;-1.671391313135614E-7;-1.6154707212260683E-8;-7.821807857689537E-8;-1.3477520176862242E-7;3.568619323890559E-8;9.06559002715977E-8;-1.2941490720992029E-7;2.0295662294725226E-7;-1.0271715309126342E-7;7.424514572229689E-8;-4.104394654320278E-8;1.7735473702011684E-7;-1.530730259291498E-7;-3.165562809863786E-8;-2.062262100351827E-7;6.483786859552738E-8;1.4037962431508845E-7;9.345903906038326E-8;-1.5239588815335532E-7;6.066169138512518E-8;2.0213748144057716E-8;-1.2767431950865035E-7;5.631671311387299E-8;1.0734682943189145E-7;4.852367094175044E-8;-2.97120017110625E-13;6.038880124878197E-8;1.3436549821775076E-7;-5.993259371559391E-9
95;65;-5.18286239417869E-8;6.038665698589683E-8;-6.881538047398603E-8;2.2885983255281952E-7;5.318237579069119E-8;2.4892529932454654E-7;7.483059808483852E-8;-1.5456914264651106E-8;-5.521903828348866E-9;-6.29640641088122E-8;-2.0278548789383985E-7;-1.7970394380377115E-7;-5.362205991218804E-9;-7.542264174019496E-8;-1.390207370880697E-7;1.176074153397242E-8;9.652549830219567E-8;-4.550630979844642E-8;2.0375788598483507E-7;-3.626685672374574E-8;2.5611811372035704E-8;-1.0701210001192328E-8;1.913102710270972E-7;-1.5635875273585959E-7;-1.1576122818259686E-8;-2.2209926471598537E-7;2.2081214615874033E-8;2.0893719951390184E-7;3.393008080317171E-8;-2.1089186756138178E-7;5.617776170304279E-8;3.798934175591458E-8;-1.5119593200717894E-7;1.9934832753236203E-8;3.8264429204435576E-8;6.877216998960406E-8;1.2773218746800898E-12;7.011533099374953E-8;1.771350838844804E-7;-3.3850065386267465E-8
0.10500000000000001;65;-6.051878637658899E-8;7.232731147548466E-8;-8.453863936411347E-8;2.269059671569833E-7;8.542147383573777E-8;2.3354732240492277E-7;7.483205264195427E-8;1.543599535761795E-8;5.499569386599043E-9;-6.296267281687412E-8;-2.027869060681479E-7;-1.7971085448821593E-7;5.353043299592999E-9;-7.541700431943257E-8;-1.3902693183531163E-7;-1.164249354168975E-8;9.652790675534762E-8;4.5505108605914356E-8;2.0365287757693493E-7;3.667522346691055E-8;-2.511365599359423E-8;2.192521965089862E-8;1.9044836510176957E-7;-1.5645860731483142E-7;1.0717195973266327E-8;-2.2210250300344841E-7;-2.2685139936966524E-8;2.0946881211491036E-7;-3.210364302051502E-8;-2.1092410426175337E-7;5.6189870197724615E-8;3.8029024842677924E-8;-1.5124919196095836E-7;-2.002470490904316E-8;-3.789397387713561E-8;6.880519811388831E-8;1.3457654001253383E-12;7.018084419763178E-8;1.772357168338111E-7;-3.393015311672917E-8
0.11499999999999999;65;-6.920894881009858E-8;8.426796596290604E-8;-1.0026189825604103E-7;2.2495210175999135E-7;1.1766057188005712E-7;2.181693454846689E-7;7.393388533842727E-8;4.6274157449800344E-8;1.643070819116149E-8;-6.619221107706224E-8;-1.8644059548150698E-7;-1.6715884446012808E-7;1.6143104228735316E-8;-7.820684837587334E-8;-1.3479036043012358E-7;-3.556640933357311E-8;9.067402150439149E-8;1.2940485647276415E-7;2.0265580204030911E-7;1.0312053317821887E-7;-7.376569513051483E-8;5.140256139818037E-8;1.7492614435786793E-7;-1.533366423835095E-7;3.0820234654753976E-8;-2.0622701406313205E-7;-6.536229458749184E-8;1.4189699638186056E-7;-9.214172531118451E-8;-1.524918550259529E-7;6.069773108147001E-8;2.0363782430911647E-8;-1.2780541186274682E-7;-5.636716956374386E-8;-1.070081916224472E-7;4.864392768994349E-8;6.516870123674745E-13;6.05324336151121E-8;1.346852430784427E-7;-6.201907725029096E-9
125;65;-7.789911124229663E-8;9.620862044803401E-8;-1.1598515714983214E-7;2.229982363621001E-7;1.498996699235501E-7;2.0279136856440028E-7;7.21435864120444E-8;7.695430589914753E-8;2.7098740282366867E-8;-7.259268716791468E-8;-1.5442636413366832E-7;-1.4264682392652155E-7;2.7156194586906804E-8;-8.370295115974976E-8;-1.2662366512316916E-7;-6.097459932231735E-8;7.931584785088324E-8;1.9324006676501803E-7;2.0107123738341097E-7;1.5125211667745362E-7;-1.1657323127979069E-7;7.28453256627965E-8;1.4581593655407296E-7;-1.4796456791082226E-7;4.4759280850964637E-8;-1.7494294389722564E-7;-1.0229166202783437E-7;2.671765112747549E-8;-1.3490020553702974E-7;-5.273102161918343E-8;6.665282288229176E-8;-9.580803844984934E-9;-8.597707513505919E-8;-8.276832102624123E-8;-1.563925918229409E-7;1.4711226999806906E-8;-2.2765394145486723E-13;4.316355201800067E-8;6.346259736373273E-8;4.044159449589143E-8
135;65;-8.65892736732851E-8;1.0814927493098462E-7;-1.3170841604563015E-7;2.2104437096383603E-7;1.8213876796629475E-7;1.8741339164489346E-7;6.947945904466423E-8;1.0738568422627555E-7;3.7350788657761026E-8;-8.204033422040053E-8;-1.0804022470119003E-7;-1.0730717724504939E-7;3.851290951054159E-8;-9.174060789108049E-8;-1.1510626893911688E-7;-8.860151261576657E-8;6.314927013473899E-8;2.2682158958138055E-7;1.9947048585632155E-7;1.7183260862615495E-7;-1.505889937718308E-7;8.25181812160569E-8;1.0505938796199613E-7;-1.422065182278247E-7;4.954009045833445E-8;-1.2940814458905835E-7;-1.3080916961352232E-7;-1.0121129451301171E-7;-1.519031621012071E-7;5.920077670007047E-8;6.909090962167681E-8;-4.2960634847717395E-8;-3.4646286466402853E-8;-9.502276236045966E-8;-1.7650824593505232E-7;-2.210589409608756E-8;-8.787909553620653E-13;2.1686169607828197E-8;-1.3171779128807016E-8;9.075735701967779E-8
145;65;-9.527943610311727E-8;1.2008992941213594E-7;-1.4743167494354576E-7;2.1909050556559632E-7;2.1437786600833428E-7;1.720354147267234E-7;6.596704933830983E-8;1.375023069998569E-7;4.706636846707006E-8;-9.437310299047032E-8;-4.910532877998654E-8;-6.271522673150716E-8;5.032504802363234E-8;-1.0212048841567835E-7;-1.0102802032326988E-7;-1.1893427903546834E-7;4.3170827390108135E-8;2.241775528062209E-7;1.9857930961926743E-7;1.595186665305626E-7;-1.7421756848772014E-7;7.839895875837779E-8;5.5272090741302075E-8;-1.382320207584653E-7;4.368254805798778E-8;-7.147904424396778E-8;-1.4979894983163397E-7;-2.0251886276672633E-7;-1.3905161399694117E-7;1.5042159337020216E-7;6.264710426401498E-8;-6.989473432248461E-8;1.610358896121902E-8;-9.192478084392155E-8;-1.627434025605796E-7;-4.974560276470965E-8;-1.5737641438752485E-12;-1.9404669945839352E-10;-6.987243217837049E-8;1.2801660339933486E-7
0.15500000000000003;65;-1.0396959853187471E-7;1.320305838919045E-7;-1.6315493384352046E-7;2.1713664016765398E-7;2.466169640497249E-7;1.5665743781029898E-7;6.163715024185749E-8;1.6727128362950198E-7;5.617073218347292E-8;-1.0941083765849316E-7;2.0139364343495117E-8;-1.0795474529159505E-8;6.268616504885666E-8;-1.1461646495625537E-7;-8.53676789941537E-8;-1.5214355264745375E-7;2.0539650748080148E-8;1.8428483309228796E-7;1.992227307220735E-7;1.1357027050802384E-7;-1.8737115188069174E-7;6.056161108569583E-8;-4.5104002319861624E-10;-1.3799169755144955E-7;2.7283270341921393E-8;-4.022138473310396E-9;-1.5969375685411932E-7;-2.44371097526854E-7;-9.718193284258615E-8;1.9347028082844635E-7;4.349196048349563E-8;-8.222901683952912E-8;5.7363869518318305E-8;-7.519721683547056E-8;-1.1627264942006015E-7;-5.8601518994090264E-8;-1.7033552254439954E-12;-1.9384697336949002E-8;-8.69111877778269E-8;1.3921962596766766E-7
165;65;-1.1265976095965307E-7;1.4397123837057493E-7;-1.7887819274535437E-7;2.1518277477014057E-7;2.788560620905216E-7;1.4127946089587634E-7;5.652394232334949E-8;1.9670131653381823E-7;6.463469008492352E-8;-1.2700074961189017E-7;9.731056767972624E-8;4.645211063536567E-8;7.572857342602522E-8;-1.2909354902721867E-7;-6.913355199792017E-8;-1.882482893530431E-7;-3.534170729471419E-9;1.1082481420558652E-7;2.022530324606654E-7;3.745974051919854E-8;-1.9145032222513714E-7;3.0741321963436136E-8;-5.902570569878209E-8;-1.42757021425959E-7;2.1607295386181955E-9;6.943412152799742E-8;-1.6217167512905044E-7;-2.1013072762754385E-7;-3.173896786870114E-8;1.743020395920251E-7;1.059486311862182E-8;-7.588021650225828E-8;8.367377512967848E-8;-4.84043493573924E-8;-4.358836417601891E-8;-4.4844592224635286E-8;-1.7627901668974506E-12;-3.389579697619106E-8;-5.651914561630142E-8;1.1962256100438361E-7
0.17500000000000002;65;-1.21349923386553E-7;1.5591189284819828E-7;-1.946014516487208E-7;2.132289093730578E-7;3.110951601307512E-7;1.259014839835676E-7;5.068074703427227E-8;2.258560525872879E-7;7.251740550181019E-8;-1.4698753240711047E-7;1.7992701761640872E-7;1.070117801600374E-7;8.957214788097936E-8;-1.4552051915240148E-7;-5.335021748903092E-8;-2.272003592797732E-7;-2.791392357310785E-8;1.1565681441287794E-8;2.0879587893959556E-7;-6.172258125938206E-8;-1.894232891124313E-7;-7.715003261948601E-9;-1.1770393759648694E-7;-1.5377133877555138E-7;-2.897611864054836E-8;1.4506947209635583E-7;-1.607259117933315E-7;-1.02849263664536E-7;4.8789773437169784E-8;9.511878135449712E-8;-3.3647280569891926E-8;-5.3013865911926736E-8;9.429992334006011E-8;-1.7526147655794687E-8;4.505856156594227E-8;-1.024713763809092E-8;-1.1339304576865299E-12;-4.3703669769262196E-8;1.5278315062054663E-8;7.242735988908207E-8
0.18500000000000003;65;-1.300400858126947E-7;1.678525473246555E-7;-2.1032471055326136E-7;2.1127504397635946E-7;3.433342581704796E-7;1.1052350707344365E-7;4.415517610319033E-8;2.5485563617762534E-7;7.99365808048819E-8;-1.6934275538239739E-7;2.658499574328989E-7;1.6924178945499455E-7;1.0448234403503687E-7;-1.641394000465346E-7;-3.8905908910089886E-8;-2.6939878277160333E-7;-5.1861517925855755E-8;-1.0396884299825635E-7;2.2012338789554553E-7;-1.7566650034495106E-7;-1.8523643800691217E-7;-5.117874261262624E-8;-1.751158565583966E-7;-1.714553053269038E-7;-6.319119287621517E-8;2.204622828245736E-7;-1.5919858472471228E-7;5.7750144663316944E-8;1.3573641093112616E-7;-2.7914653703610702E-8;-8.507860616099986E-8;-1.9056390449686537E-8;9.297054795009292E-8;1.2861445438815134E-8;1.3928470439654952E-7;3.818068311400127E-8;-1.8711126578506775E-13;-5.026274178273579E-8;1.1344289628361142E-7;8.587342822739817E-9
195;65;-1.3873024823836767E-7;1.7979320180001255E-7;-2.260479694585302E-7;2.0932117858007094E-7;3.755733562099276E-7;9.514553016555348E-8;3.6997787351719724E-8;2.838875601299344E-7;8.708287085960517E-8;-1.941864873575577E-7;3.5339307275332076E-7;2.320009139449529E-7;1.2095322753145646E-7;-1.855854689931317E-7;-2.6560832310459672E-8;-3.1624558431601435E-7;-7.535646402372139E-8;-2.2636864072992932E-7;2.3821823467823566E-7;-2.9683630515379947E-7;-1.8392245611249327E-7;-9.654315992230583E-8;-2.323792345481952E-7;-1.9674488281283145E-7;-9.872067809510674E-8;2.967845810478468E-7;-1.621969685738857E-7;2.442505016350767E-7;2.2414076241070455E-7;-1.720424644850928E-7;-1.4005846193156819E-7;1.8963457270859652E-8;8.694201862433075E-8;4.059490486246053E-8;2.3352530865469884E-7;9.266359079694617E-8;6.481369386398678E-13;-5.5948212985416406E-8;2.230635061351812E-7;-5.9395935645650216E-8
0.005000000000000001;75;3.1008895713777274E-8;-4.702942764996307E-8;8.149561638704549E-8;2.249939457761012E-7;-2.3657276642155512E-7;3.860987961635678E-7;-1.0224730343888545E-8;-2.63587131716375E-7;-3.512756065151898E-8;-2.3770879558781384E-7;3.481586047213206E-7;2.0583631607817532E-7;-1.8371348677447138E-7;-1.5939944180204191E-7;-6.85236681176577E-8;3.451317678650306E-7;-1.5670478377899252E-7;2.1277636365772137E-7;2.0620940672493432E-7;2.6302804319296706E-7;1.4606780626750655E-7;1.938307192372569E-8;-2.8106821289893006E-7;-7.973391192839243E-8;1.6574276751230496E-7;2.646860654137462E-7;3.194736098012622E-8;2.3307285996322443E-7;-2.5240450242552387E-7;-1.3434687610177713E-7;-4.842075792230526E-8;1.650372575777505E-7;4.104647290444066E-8;-1.9106215761178641E-7;-1.78518986567568E-7;1.6190565060086455E-7;-4.565853025959326E-13;8.832615879441689E-8;3.108958466836597E-7;-2.394001689676641E-8
15;75;2.2318733273503736E-8;-3.508877313925013E-8;6.577235751394744E-8;2.2304008038670536E-7;-2.0433366837579236E-7;3.707208192438781E-7;-2.584950569858703E-9;-2.365380924098021E-7;-3.287715638941713E-8;-2.1312013467569152E-7;2.612003584298941E-7;1.4769684064965567E-7;-1.617476817147361E-7;-1.4694578020399435E-7;-7.254101993741191E-8;2.973083886186277E-7;-1.1450107513907842E-7;9.225464466955365E-8;1.8910983429494083E-7;1.52094899173264E-7;1.5216205962735655E-7;2.1008901634992268E-9;-2.12585459351638E-7;-6.330945019402647E-8;1.0099979413096999E-7;1.9753919468912194E-7;4.355765824978203E-8;5.1068935533417246E-8;-1.489839858794354E-7;-3.591619184074775E-9;-3.048390573368037E-8;1.1512482043855683E-7;4.835986811231305E-8;-1.4944654914184827E-7;-9.591522973206668E-8;5.9190043253340116E-8;-1.1447725134242956E-12;6.613700820203296E-8;1.764362911742378E-7;5.7044118894810134E-8
