;;;;;;;;;;;;;;;;;;;;;;;;
1.9189252805473473E-7;1.6418533925691462E-7;2.393420624567797E-7;-1.8799514132879444E-7;1.3367767266306802E-7;-2.2318378668464287E-7;3.767473277261949E-7;-2.122411333015782E-8;-2.3485573383552373E-8;-3.627371517268293E-7;-2.4558662622198924E-7;1.8089731566500367E-7;-2.6937931979733034E-8;-3.1649024946572783E-7;-3.731378830019824E-8;3.729116988872706E-8;-3.46546352374623E-7;-4.4659335843244785E-8;-6.065329325936941E-8;-1.582786075728307E-7;8.029766035038054E-9;-3.286887284710889E-7;-5.797220940574048E-8;-5.414109088641011E-8;1.6390162886546992E-7
2.1374922583132685E-7;1.518142905408945E-7;2.2484264693622545E-7;-2.101416821127032E-7;1.3217073790261252E-7;-2.0665244690185678E-7;3.758283570682495E-7;-6.357109401493907E-8;-7.010268230627794E-8;-3.581350475199451E-7;-2.2793459273742176E-7;1.6406671073053454E-7;-8.010910913330008E-8;-3.036735079063934E-7;-2.3536585637245516E-8;1.0992065846388101E-7;-3.2049487594669276E-7;-1.2608999730106754E-7;-1.7249771204263736E-7;-1.676492348156116E-7;2.6057186246635857E-8;-3.0001401156060975E-7;-1.640676075067448E-7;-1.5253511110860893E-7;1.787312868177112E-7
2.3560592364543176E-7;1.3944324185915871E-7;2.103432314803739E-7;-2.3228822285895473E-7;1.3066380309855836E-7;-1.9012110704903164E-7;3.7400493098681856E-7;-1.0556863544726768E-7;-1.1565463990434924E-7;-3.4907517087783975E-7;-1.934091143472912E-7;1.3127158970524408E-7;-1.3114298845197827E-7;-2.787665234155138E-7;3.044116470490845E-9;1.7681524340631333E-7;-2.7039312046224405E-7;-1.8539076155346194E-7;-2.584198693425426E-7;-1.8542137095838196E-7;4.885274948223697E-8;-2.45346115385203E-7;-2.420848012333433E-7;-2.2267336970726866E-7;2.0520907359356048E-7
2.5746262148433705E-7;1.2707219322252763E-7;1.958438160877034E-7;-2.544347635787544E-7;1.2915686824509372E-7;-1.735897671261202E-7;3.7130920749662753E-7;-1.4700685440724236E-7;-1.5949686447615293E-7;-3.358372543163081E-7;-1.435079582824863E-7;8.416497855679282E-8;-1.7875161710334424E-7;-2.4316315858651863E-7;4.05839284826126E-8;2.3471812525322995E-7;-2.0005376106811718E-7;-2.11470799138108E-7;-3.0536046510058153E-7;-2.0944624630507416E-7;7.83686885161403E-8;-1.6983347994364778E-7;-2.7833276507222184E-7;-2.5128251515848206E-7;2.380105436585301E-7
2.793193193372848E-7;1.14701144640226E-7;1.8134440075758355E-7;-2.7658130428154123E-7;1.2764993333741963E-7;-1.5705842713258203E-7;3.6778954879184403E-7;-1.8770692173124186E-7;-2.0107195653515368E-7;-3.188185808301794E-7;-8.033599839695092E-8;2.5052048617203038E-8;-2.218259541286381E-7;-1.9879085483606675E-7;8.654225568155894E-8;2.8111554815669587E-7;-1.1469332891366451E-7;-1.9808783970703412E-7;-3.058375931102371E-7;-2.3683076549135778E-7;1.1494879605676373E-7;-8.04040843017384E-8;-2.6568773677665424E-7;-2.322376020024646E-7;2.7052693856383144E-7
3.0117601719447464E-7;1.0233009611596942E-7;1.6684498548282615E-7;-2.987278449766181E-7;1.261429983749614E-7;-1.4052708707487972E-7;3.6351109912218585E-7;-2.275374826519609E-7;-2.39959581948381E-7;-2.9851230603404235E-7;-6.424266403605082E-9;-4.3327831071250226E-8;-2.595334891871763E-7;-1.479301379372908E-7;1.3796186347775684E-7;3.1447707672833804E-7;-2.0375001757274877E-8;-1.4459585928443692E-7;-2.588419848929783E-7;-2.643713957618654E-7;1.5723776251828088E-7;1.505802927595329E-8;-2.0453440592768558E-7;-1.6747938186911962E-7;2.962902675090404E-7
3.2303271504983783E-7;8.995904764828151E-8;1.523455702541583E-7;-3.208743856708811E-7;1.2463606336097407E-7;-1.239957469627098E-7;3.585581389831454E-7;-2.6643073791416376E-7;-2.759254247675854E-7;-2.7548486026931744E-7;7.545009552202137E-8;-1.1803315148639623E-7;-2.914054048214509E-7;-9.298954134893336E-8;1.9178336763906383E-7;3.3437533459401136E-7;7.669345969291364E-8;-5.574026964744585E-8;-1.696107314424263E-7;-2.889788937843443E-7;2.0242107518626876E-7;1.087341699714675E-7;-1.0227856688726099E-7;-6.624313666299902E-8;3.101664128154232E-7
3.448894129013799E-7;7.758799923168953E-8;1.3784615506214324E-7;-3.4302092636897224E-7;1.2312912830176502E-7;-1.0746440680715923E-7;3.5303372579372746E-7;-3.043950322460351E-7;-3.089640225254802E-7;-2.503359691967174E-7;1.625685170813806E-7;-1.9628161303963115E-7;-3.1741555682193633E-7;-3.6195729013372855E-8;2.4529179804291197E-7;3.414971425619444E-7;1.7107286111990438E-7;5.970305468158651E-8;-4.8084763875972454E-8;-3.082205955873685E-7;2.4692060142590495E-7;1.9407084698824294E-7;2.8753590660676897E-8;5.74973913990396E-8;3.0939230534487454E-7
3.6674611075009135E-7;6.52169508569672E-8;1.2334673989689985E-7;-3.651674670745826E-7;1.216221932070361E-7;-9.093306662095047E-8;3.4706476171795656E-7;-3.415435534808349E-7;-3.3939552187006154E-7;-2.2367636033556373E-7;2.525146205789223E-7;-2.757754102336927E-7;-3.381633147346781E-7;2.073311240967444E-8;2.965774093694245E-7;3.3775618594138417E-7;2.5914787108987506E-7;1.910233185634814E-7;9.342214641321059E-8;-3.208272198477328E-7;2.8749497354214516E-7;2.6717857395976954E-7;1.744803266179812E-7;1.888401185058411E-7;2.940087324877192E-7
3.886028085976771E-7;5.284590250872213E-8;1.0884732474705388E-7;-3.8731400778593463E-7;1.2011525808999267E-7;-7.440172641744746E-8;3.408073863997543E-7;-3.781168246277129E-7;-3.6795397310165165E-7;-1.9610785040130132E-7;3.4350374410737244E-7;-3.5512554067230376E-7;-3.550665699177662E-7;7.69696957338326E-8;3.4513857263274413E-7;3.263943714262918E-7;3.4044211678918414E-7;3.286045618310241E-7;2.4359193209084856E-7;-3.273979532878639E-7;3.228026572780365E-7;3.285696134503222E-7;3.235922750030184E-7;3.1737617480571467E-7;2.6711112740334266E-7
