% X;Y;w (m) @ lambda=1;w (m) @ lambda=2;w (m) @ lambda=3;w (m) @ lambda=4;w (m) @ lambda=5;w (m) @ lambda=6;w (m) @ lambda=7;w (m) @ lambda=8;w (m) @ lambda=9;w (m) @ lambda=10;w (m) @ lambda=11;w (m) @ lambda=12;w (m) @ lambda=13;w (m) @ lambda=14;w (m) @ lambda=15;w (m) @ lambda=16;w (m) @ lambda=17;w (m) @ lambda=18;w (m) @ lambda=19;w (m) @ lambda=20;w (m) @ lambda=21;w (m) @ lambda=22;w (m) @ lambda=23;w (m) @ lambda=24;w (m) @ lambda=25;w (m) @ lambda=26;w (m) @ lambda=27;w (m) @ lambda=28;w (m) @ lambda=29;w (m) @ lambda=30;w (m) @ lambda=31;w (m) @ lambda=32;w (m) @ lambda=33;w (m) @ lambda=34;w (m) @ lambda=35;w (m) @ lambda=36;w (m) @ lambda=37;w (m) @ lambda=38;w (m) @ lambda=39;w (m) @ lambda=40
5.25;1.85;5.729775071127794E-8;-1.3045018224524672E-7;-1.2215439691680548E-8;-3.3621336221975147E-6;3.5526363782021755E-6;7.349197161447705E-6;2.9014262904828894E-6;-3.7053241477784364E-6;5.396610388253068E-7;1.5068029396332858E-6;-2.2538860671000394E-6;2.9527644155000824E-6;-1.875677127370937E-6;-1.3574968355386892E-6;-3.924418930045814E-6;2.2354085757134013E-6;-2.6877216762835493E-6;-8.396446473067252E-7;3.914787433955647E-7;-2.56169952231609E-6;4.871322087985006E-7;-2.121447320132277E-6;1.1655912137201935E-6;-1.4722307062281975E-6;-7.744258032432044E-7;3.836894908756349E-6;8.334559644450426E-7;2.7461076537234318E-6;1.9843007845350573E-7;-1.3672257448485655E-6;-7.22448988601482E-7;6.757975446448612E-7;1.295403965044486E-6;5.358571084805248E-7;-1.9702064015897772E-6;-5.848063871481276E-6;1.8188863475283738E-6;9.991224725401182E-8;3.549224493751655E-6;1.617938190481544E-6
5.3500000000000005;1.85;5.883753585345748E-8;-1.3328031616626054E-7;-1.1943709089780289E-8;-3.4420170629580655E-6;3.7487143961383454E-6;7.361061190505229E-6;3.0154224899494385E-6;-4.108986699533146E-6;8.381981393855926E-7;1.7599669303361706E-6;-2.4195900315927977E-6;2.650658849916147E-6;-2.436594501675325E-6;-1.583002896894826E-6;-4.4367792589536705E-6;2.062502371150541E-6;-3.053451358310236E-6;-1.2717374485854454E-6;1.0166442783090756E-6;-1.985576013055276E-6;1.0623272320950706E-7;-2.0572983236615587E-6;2.0246793943209546E-6;-1.325060628383785E-6;-1.1019649362584897E-6;3.03329439190615E-6;1.2578224459568938E-6;2.466030285082353E-6;-9.653358703089578E-8;-6.116685699546917E-7;-1.2699189512349758E-6;2.3718766386675694E-7;1.2801102602525274E-6;-2.839488496801102E-7;-1.0872089883345566E-6;-5.567866368577876E-6;1.4066221681293607E-6;3.367849667548042E-7;3.4332220374861874E-6;1.8506078835490421E-6
5.45;1.85;6.03769889805142E-8;-1.3610960441719487E-7;-1.1672236467967867E-8;-3.521877802879467E-6;3.944751973989212E-6;7.3728673721993144E-6;3.128693937052514E-6;-4.519983335105944E-6;1.1366635247145118E-6;2.0138456734067533E-6;-2.588926540733903E-6;2.3445891133425725E-6;-3.023575011649924E-6;-1.807471557623939E-6;-4.964936824267207E-6;1.8838070895479082E-6;-3.41420798952281E-6;-1.7075085581544476E-6;1.7110204453747493E-6;-1.353494053173882E-6;-3.154401476875109E-7;-1.9823744017261847E-6;2.8855109298472573E-6;-1.1497694908278676E-6;-1.440909626437826E-6;2.030619051041389E-6;1.7502250290392467E-6;2.102583857374176E-6;-4.62075937573294E-7;2.0108012691934934E-7;-1.8017955214742485E-6;-2.749670919733238E-7;1.2378695655761457E-6;-1.15613579193605E-6;-7.926816074940478E-8;-5.059393227731999E-6;8.945102512410972E-7;7.97549048265223E-7;3.183218071252033E-6;2.1849740202349682E-6
5.550000000000001;1.85;6.191626033107462E-8;-1.389383226638707E-7;-1.1401158858508531E-8;-3.601727563297021E-6;4.140762118792364E-6;7.384643032284199E-6;3.2414727287165225E-6;-4.937662323054158E-6;1.4341073190199018E-6;2.268067904038198E-6;-2.762145468199995E-6;2.038505153785432E-6;-3.63214898953172E-6;-2.031024113386331E-6;-5.5074823738891005E-6;1.7029241493322307E-6;-3.771274162286E-6;-2.1442898163456172E-6;2.462293620582843E-6;-6.794744721312996E-7;-7.692534167114865E-7;-1.9012642149575099E-6;3.7410992753591776E-6;-9.540259362550081E-7;-1.7876103077183037E-6;8.649307382606711E-7;2.297983930499939E-6;1.6720537862808894E-6;-8.858375601981874E-7;1.0504780248697218E-6;-2.3136851470983863E-6;-8.440498866316515E-7;1.1745051230287722E-6;-2.0589855129181906E-6;1.0175095243087315E-6;-4.355696066353001E-6;3.073338934883162E-7;1.4575236602687986E-6;2.818958988943604E-6;2.609874487085645E-6
5.65;1.85;6.345548432087676E-8;-1.417667357948909E-7;-1.1130580181086897E-8;-3.681576308863961E-6;4.336756660875087E-6;7.396411696185937E-6;3.354021402823698E-6;-5.361469362553261E-6;1.7296727592459105E-6;2.522437984998881E-6;-2.9396183003334283E-6;1.7362792470301982E-6;-4.25830262344878E-6;-2.2541599191243046E-6;-6.06379748767486E-6;1.523411736958559E-6;-4.127025362597462E-6;-2.5804975151083826E-6;3.258426474403802E-6;2.2415901427844698E-8;-1.2468107551366093E-6;-1.8188743822429793E-6;4.58772778049287E-6;-7.455782045568606E-7;-2.1395446043242802E-6;-4.235052810273408E-7;2.8886915925407284E-6;1.1929018815615602E-6;-1.3545418872944093E-6;1.9184287376818163E-6;-2.804683010427454E-6;-1.4533099566307202E-6;1.09675996251446E-6;-2.97418133629357E-6;2.168278456594261E-6;-3.502656109809551E-6;-3.2941802318017166E-7;2.2822173749548946E-6;2.367903440372477E-6;3.1111139826216738E-6
5.75;1.85;6.499479134230173E-8;-1.4459509450127513E-7;-1.0860595362723361E-8;-3.7614318976152556E-6;4.532745811436023E-6;7.408192406402108E-6;3.4666335205384983E-6;-5.790966934862771E-6;2.022600644816722E-6;2.776951150422464E-6;-3.121871517229875E-6;1.4416385169251013E-6;-4.898657931015191E-6;-2.4778396737892742E-6;-6.634264377220333E-6;1.3487407791807671E-6;-4.485204248535614E-6;-3.0159597099070387E-6;4.088402861377513E-6;7.388814105876376E-7;-1.7404746329515896E-6;-1.7402810685501759E-6;5.425994385129555E-6;-5.318441920182589E-7;-2.4958659687423883E-6;-1.7936360354876246E-6;3.512058340452759E-6;6.846791336876902E-7;-1.8555964571891368E-6;2.791304054807433E-6;-3.278200631386424E-6;-2.0880314668957074E-6;1.0122153848147793E-6;-3.889812383686248E-6;3.3441851355407586E-6;-2.5544856034121343E-6;-9.923342407551118E-7;3.2325876421673644E-6;1.8626857490299026E-6;3.6745541052499605E-6
5.85;1.85;6.653429700024409E-8;-1.4742362114916826E-7;-1.0591282223197682E-8;-3.841300015827625E-6;4.728737875811815E-6;7.4199995158729345E-6;3.5796359199277983E-6;-6.225835099023446E-6;2.312255920562349E-6;3.0318242216581103E-6;-3.309587894666234E-6;1.1581219406065844E-6;-5.5506951981641065E-6;-2.7035295136393615E-6;-7.220542174782769E-6;1.1822597688284732E-6;-4.851272147832233E-6;-3.4521901975254955E-6;4.943385763282185E-6;1.457953015015708E-6;-2.2441254536674367E-6;-1.6709130649781068E-6;6.261970766524998E-6;-3.1977300232804945E-7;-2.8581682256284055E-6;-3.2076567599382586E-6;4.161104988564601E-6;1.6609860781977708E-7;-2.3784869524876634E-6;3.662147829855783E-6;-3.7431617781805765E-6;-2.737657006650446E-6;9.28637196776474E-7;-4.804136070230725E-6;4.527510769779054E-6;-1.5683008735567037E-6;-1.663466399789245E-6;4.2713744560831574E-6;1.3379320403669371E-6;4.290000925008832E-6
5.95;1.85;6.80740964979076E-8;-1.5025249914477598E-7;-1.032270177775108E-8;-3.921184128771309E-6;4.924739160766802E-6;7.431842659448743E-6;3.693389383814367E-6;-6.6659005474866395E-6;2.5981219566136552E-6;3.2875075790458346E-6;-3.5036586145110836E-6;8.890358610407349E-7;-6.212944410111065E-6;-2.933317760301689E-6;-7.825824164491594E-6;1.0271867141233862E-6;-5.232816776136417E-6;-3.892817983271316E-6;5.8174702398056214E-6;2.1699130037380922E-6;-2.7536817742222773E-6;-1.6163959741236133E-6;7.108662572777707E-6;-1.1541721104386767E-7;-3.2312207244064406E-6;-4.634899619195783E-6;4.834900366235634E-6;-3.4579931318614966E-7;-2.916950320180031E-6;4.533223535280164E-6;-4.2153410876290115E-6;-3.3986817398616757E-6;8.543014853368305E-7;-5.730077603169889E-6;5.718082940083569E-6;-5.989427629758095E-7;-2.3336723871851962E-6;5.370839556706097E-6;8.275276749718318E-7;4.9562251826614355E-6
0.05;1.9500000000000002;-2.0924752092310184E-8;1.945868532104171E-8;-2.645276829970458E-8;1.0305632089159284E-6;-6.55282883696169E-6;6.529715159904669E-6;-3.389724755042284E-6;-6.925147612795553E-6;2.372977892711322E-6;4.169060370176472E-6;2.462948205092114E-6;5.764316600263224E-6;2.268948870512219E-6;-3.5337591868574056E-6;7.530924538326477E-6;-1.1810613551643398E-6;-6.636792293611007E-6;1.4312098429578978E-6;5.127738564684396E-6;2.6665515526943498E-6;-9.287356390761814E-7;2.3265928341743744E-6;-7.199257148327341E-6;8.451442682095299E-7;-3.0204469075683633E-6;6.633627186512276E-6;2.87134584427983E-6;-6.848027309526148E-7;3.393543428904783E-6;5.9272728438220275E-6;3.8955528634232235E-8;3.2644830192655763E-6;2.907650878958979E-6;-4.537791135164867E-6;-6.609504920381968E-6;-6.125385591040063E-7;1.642594455634977E-6;5.544291847391091E-6;-4.432566464955978E-6;-2.257420675942881E-6
0.15000000000000002;1.9500000000000002;-1.9421407282978666E-8;1.6606189224224336E-8;-2.608589483787333E-8;9.495298980401235E-7;-6.358368714472382E-6;6.54658474761602E-6;-3.2849560792050225E-6;-6.483324548869112E-6;2.089336193342276E-6;3.878445431204686E-6;2.364286881933968E-6;5.328591104296574E-6;1.70760977830553E-6;-3.2607364446993837E-6;6.9629260260413175E-6;-1.315769776196516E-6;-6.072463782489263E-6;1.1637982047274804E-6;4.2834283897252575E-6;1.9385734334932913E-6;-5.502599154019195E-7;2.0614694645945357E-6;-6.346521822562282E-6;5.284356607867178E-7;-2.6263217026320694E-6;5.07044677356926E-6;2.974530978614968E-6;-1.1061420939867936E-6;2.867489849100588E-6;4.959407678523656E-6;2.48207548620896E-7;2.5023860598558865E-6;2.701724733924889E-6;-3.8104216796665365E-6;-5.313069207942081E-6;-1.5732380252740296E-6;1.0369756725705856E-6;4.420365106286081E-6;-3.707300598167135E-6;-2.5271089699523417E-6
0.25;1.9500000000000002;-1.7917928223112957E-8;1.3753862314863355E-8;-2.571954477933713E-8;8.684964782878298E-7;-6.163928129667014E-6;6.563490315383239E-6;-3.180897402643047E-6;-6.046927260990836E-6;1.801641284623892E-6;3.590979929147537E-6;2.2716561582182353E-6;4.908404326190679E-6;1.138893476528699E-6;-2.992402357005479E-6;6.413365922560532E-6;-1.4617526770980253E-6;-5.5237537827938035E-6;8.933882770126857E-7;3.454063836370329E-6;1.2069144214944063E-6;-1.6717580608960356E-7;1.8070083495740943E-6;-5.504624069932798E-6;2.066899320090642E-7;-2.240702545545955E-6;3.5339823842067773E-6;3.101837501513186E-6;-1.5416649092297406E-6;2.3620543537362712E-6;3.994755872872515E-6;4.6146630250642077E-7;1.7481584890810015E-6;2.514869932754285E-6;-3.094227289059504E-6;-4.02607495180315E-6;-2.5511087939132007E-6;4.2760951382336614E-7;3.3577749342679324E-6;-3.0267886945145846E-6;-2.825649155088062E-6
0.35;1.9500000000000002;-1.6414320643028877E-8;1.090165745298973E-8;-2.5353667000810028E-8;7.874591851489461E-7;-5.969499262537483E-6;6.580421505302081E-6;-3.077220114618872E-6;-5.61610847490637E-6;1.510436081358946E-6;3.3059243457207785E-6;2.184255914788805E-6;4.503398764755372E-6;5.664414647782603E-7;-2.726256949343899E-6;5.879018770255133E-6;-1.6158241241550702E-6;-4.982098650826797E-6;6.20149540403182E-7;2.6462655467952963E-6;4.807660621057714E-7;2.143589478476732E-7;1.5627110424150651E-6;-4.660401787216951E-6;-1.1527321491835419E-7;-1.860276246935492E-6;2.0506721540992173E-6;3.2361634545935696E-6;-1.973200729180625E-6;1.8811153811061979E-6;3.023223043118175E-6;6.695086239046739E-7;1.0103793845412558E-6;2.3365283501652626E-6;-2.379603797538536E-6;-2.7449673218028207E-6;-3.491776911500265E-6;-1.726459714444527E-7;2.38379294112318E-6;-2.399483988928718E-6;-3.122340682548713E-6
0.44999999999999996;1.9500000000000002;-1.4910594453816874E-8;8.04951574244466E-9;-2.4988197400841397E-8;7.064142071204665E-7;-5.775071095147398E-6;6.597363732041439E-6;-2.973622578139139E-6;-5.191181297944084E-6;1.2163666117359266E-6;3.022811315880503E-6;2.1014384091520994E-6;4.113989840782772E-6;-5.390702357779055E-9;-2.4605768333268195E-6;5.3580848124290975E-6;-1.7747192430429985E-6;-4.441891877062536E-6;3.454400834909988E-7;1.8691572572075789E-6;-2.2810659069120693E-7;5.86854341525232E-7;1.3290626268849515E-6;-3.807632375295381E-6;-4.3060625411577525E-7;-1.4847349981468531E-6;6.563393433255352E-7;3.3633285998717436E-6;-2.382362351867681E-6;1.4334033728145501E-6;2.0457355812276583E-6;8.618999962200667E-7;3.0497330594247104E-7;2.1606907541279986E-6;-1.6678211905028487E-6;-1.4860476355807194E-6;-4.338715002801959E-6;-7.440289484385661E-7;1.5358461195626762E-6;-1.8423469031062134E-6;-3.38854205987304E-6
0.5499999999999999;1.9500000000000002;-1.3406753760354543E-8;5.197382914113616E-9;-2.462304277234975E-8;6.25357386149625E-7;-5.580629471002462E-6;6.6142982261298456E-6;-2.8698390366633007E-6;-4.772517602168315E-6;9.202695421444742E-7;2.7414322666988806E-6;2.0225273564939996E-6;3.7413503958289776E-6;-5.716606606221827E-7;-2.1941178483393233E-6;4.850148401610263E-6;-1.935079394472021E-6;-3.899908130686725E-6;7.120416845893572E-8;1.1349848536668747E-6;-9.074223033493251E-7;9.42152467020825E-7;1.108769646321982E-6;-2.945580657325911E-6;-7.322382092404448E-7;-1.1165534143517298E-6;-6.095237202860174E-7;3.4678547626978424E-6;-2.7479613307126714E-6;1.0286087829030933E-6;1.0719438185004611E-6;1.0286162433061903E-6;-3.485203644968126E-7;1.9814632125159417E-6;-9.688276992950046E-7;-2.772052225264443E-7;-5.037563439336044E-6;-1.261534933576897E-6;8.52667203290865E-7;-1.3756205007505326E-6;-3.5976315521640743E-6
0.65;1.9500000000000002;-1.190281820237738E-8;2.3451764263129024E-9;-2.4258114918339385E-8;5.442850871058807E-7;-5.386157073810222E-6;6.631201679707917E-6;-2.7656306519757758E-6;-4.360685412644274E-6;6.22984690206527E-7;2.4617951039715887E-6;1.9470680382591267E-6;3.3869955422254684E-6;-1.1270121726946162E-6;-1.926320511859566E-6;4.355552008946502E-6;-2.0935360905130383E-6;-3.3549271854102203E-6;-1.9951221109476776E-7;4.5551122248160474E-7;-1.5429606033238554E-6;1.2715995642581504E-6;9.036291957148265E-7;-2.0780006068542604E-6;-1.0112578907492522E-6;-7.595909868413223E-7;-1.7061029329746902E-6;3.540600301115739E-6;-3.0535449861396626E-6;6.787957819921839E-7;1.172817421167267E-7;1.1594328988293966E-6;-9.275185182780381E-7;1.7975932570739478E-6;-2.9680074097480103E-7;8.457010779694607E-7;-5.543448386149858E-6;-1.6995296359300975E-6;3.695533880574407E-7;-1.0180058446431774E-6;-3.729312913963423E-6
0.75;1.9500000000000002;-1.0398806901230645E-8;-5.071850139616806E-10;-2.3893294178764575E-8;4.631937276405817E-7;-5.19163384977093E-6;6.648046855050659E-6;-2.6607859745789573E-6;-3.95632107534333E-6;3.254827963863012E-7;2.1841051512671234E-6;1.8746112723560544E-6;3.052854028753587E-6;-1.6657759657797594E-6;-1.657019139044694E-6;3.875469537033034E-6;-2.246675486137375E-6;-2.8072249517333895E-6;-4.632231113516148E-7;-1.5671196276437728E-7;-2.1208992331372295E-6;1.566590425344131E-6;7.163034451945303E-7;-1.2118848366230004E-6;-1.2589065019011127E-6;-4.1887658928874037E-7;-2.596334891696681E-6;3.5734418823981246E-6;-3.2835207712979515E-6;3.947743339076154E-7;-7.988408699396377E-7;1.2452557743115455E-6;-1.4105990041150085E-6;1.6080128674730428E-6;3.314501512774239E-7;1.8452145925264644E-6;-5.823499697361837E-6;-2.033342723620493E-6;1.1176326281170588E-7;-7.837789104859981E-7;-3.7686609489120116E-6
0.85;1.9500000000000002;-8.894749446950842E-9;-3.359796742447585E-9;-2.352846879708796E-8;3.82080102825339E-7;-4.9970377856689315E-6;6.664803489670974E-6;-2.5551204646086876E-6;-3.560135291224126E-6;2.882535439617388E-8;1.9087410337527418E-6;1.804741301707784E-6;2.7410979509222845E-6;-2.182143322593351E-6;-1.3864200706809896E-6;3.4116653849807575E-6;-2.391106057761476E-6;-2.2582734675764953E-6;-7.160846271440424E-7;-6.89536389124011E-7;-2.6282720515124704E-6;1.818984072841703E-6;5.496555360605449E-7;-3.566381405131762E-7;-1.4668110125508594E-6;-9.996736888351039E-8;-3.2500828297396536E-6;3.5606314712122844E-6;-3.425103582855958E-6;1.8525030591693592E-7;-1.6549681930729295E-6;1.2786169685224534E-6;-1.7793755335079387E-6;1.4121651682624227E-6;8.986288568692375E-7;2.686284994063381E-6;-5.860695437913514E-6;-2.2419573630553963E-6;9.066100958433979E-8;-6.800812843413641E-7;-3.707717483301966E-6
0.95;1.9500000000000002;-7.3906784558265865E-9;-6.212755856657609E-9;-2.3163572212866418E-8;3.009417008367795E-7;-4.802346030689679E-6;6.681439725678465E-6;-2.4484750075381E-6;-3.172921818237337E-6;-2.658700702431013E-7;1.6362301714912393E-6;1.7370981796558349E-6;2.4539932178548773E-6;-2.6703077844465134E-6;-1.1150710354451582E-6;2.9662683261335237E-6;-2.52351413228938E-6;-1.710458942907272E-6;-9.53964765675051E-7;-1.132238937469873E-6;-3.05330433209209E-6;2.0214537678079802E-6;4.0615549137767365E-7;4.766613159390031E-7;-1.6271553372050357E-6;1.9158193119842103E-7;-3.646434423889696E-6;3.499967227474772E-6;-3.4699517129651563E-6;5.62547427350804E-8;-2.4292612978333634E-6;1.2540579780849905E-6;-2.0198171065349933E-6;1.2103467285769414E-6;1.3886441071576635E-6;3.339413221449095E-6;-5.656037738633995E-6;-2.310075993865781E-6;3.017158918669445E-7;-7.05292202445952E-7;-3.5464853837647935E-6
1.0499999999999998;1.9500000000000002;-5.886593945014763E-9;-9.066099282907127E-9;-2.2798586096887114E-8;2.1977690407856555E-7;-4.607536928050147E-6;6.697924920118434E-6;-2.340716077491989E-6;-2.7955388353718594E-6;-5.57433222484342E-7;1.367228577641106E-6;1.6713561464274253E-6;2.1938062077508636E-6;-3.1246028567492183E-6;-8.437929624384474E-7;2.541634800739554E-6;-2.640714290153623E-6;-1.1668325166534535E-6;-1.1726265847373355E-6;-1.4759775066979281E-6;-3.3860842965818645E-6;2.1678434484447383E-6;2.878189149625783E-7;1.2759378400408564E-6;-1.7331827618291906E-6;4.505849627774798E-7;-3.775680036082778E-6;3.3925157181544494E-6;-3.4144253262858127E-6;1.02855465167357E-8;-3.100886859096638E-6;1.1685953425548737E-6;-2.123620110231157E-6;1.003219586120274E-6;1.7877733154573215E-6;3.783382718331531E-6;-5.228813276587797E-6;-2.2295216496392897E-6;7.237254683250289E-7;-8.484526192104665E-7;-3.292798342511543E-6
1.1500000000000001;1.9500000000000002;-4.382408790939012E-9;-1.1919734228908801E-8;-2.243365213524242E-8;1.3858517687944254E-7;-4.412592957154442E-6;6.714233905731294E-6;-2.2317360657871427E-6;-2.428895454871954E-6;-8.446512161595997E-7;1.1025006350144732E-6;1.6072123615596322E-6;1.96271040471779E-6;-3.5396385911158083E-6;-5.736251589797012E-7;2.1402133753988794E-6;-2.73970512573999E-6;-6.308924182415718E-7;-1.3678867560182844E-6;-1.7142389109182493E-6;-3.6190808748575786E-6;2.2534672528432716E-6;1.9609237160751818E-7;2.0287247484123718E-6;-1.7795836493070848E-6;6.725545056380375E-7;-3.640452091845805E-6;3.2424280738339947E-6;-3.259789603586057E-6;4.58339027129261E-8;-3.6512512681129645E-6;1.022021473246013E-6;-2.089077080870751E-6;7.915561052022368E-7;2.0855473962329834E-6;4.0071482178963235E-6;-4.6153321834631805E-6;-2.000172695851725E-6;1.3197495620622549E-6;-1.0896567534417002E-6;-2.9616517417170643E-6
1.25;1.9500000000000002;-2.877931965648469E-9;-1.47733982307173E-8;-2.2069024453298147E-8;5.7367143092225724E-8;-4.217504248514022E-6;6.730352357181802E-6;-2.1214537586983805E-6;-2.0739421738575816E-6;-1.1262820339748672E-6;8.428998397211426E-7;1.5443822190308576E-6;1.7626993890790537E-6;-3.9104283240302184E-6;-3.057808131570964E-7;1.764418396456189E-6;-2.8177243824892478E-6;-1.063992819632443E-7;-1.5357508432540413E-6;-1.8432244191069016E-6;-3.747506583280872E-6;2.2753378987971093E-6;1.3172432825784582E-7;2.7226884957287262E-6;-1.762777265503778E-6;8.539753598864507E-7;-3.2559955984028215E-6;3.0567498144110146E-6;-3.0122526689603276E-6;1.5727041535157164E-7;-4.065023732648146E-6;8.170441663332542E-7;-1.9214261642152687E-6;5.761281446887611E-7;2.2753037425031556E-6;4.01084899573409E-6;-3.8662323866608135E-6;-1.6303306994562657E-6;2.039573732575274E-6;-1.40132841106139E-6;-2.5739910008709377E-6
1.35;1.9500000000000002;-1.3729421049146476E-9;-1.7626766438599084E-8;-2.1705000487418202E-8;-2.387552604946202E-8;-4.022270529559566E-6;6.746280182446252E-6;-2.009814425489475E-6;-1.7316594289975995E-6;-1.4010662807016752E-6;5.893507086756041E-7;1.4825935307198364E-6;1.5955122830584681E-6;-4.232504751360161E-6;-4.160764543386742E-8;1.4165230946628999E-6;-2.8723038218324722E-6;4.027708667973315E-7;-1.6725391779955483E-6;-1.8620940046894533E-6;-3.7695947583527495E-6;2.2323409883080776E-6;9.470191419570976E-8;3.346072121704164E-6;-1.6811333718078296E-6;9.924933595089113E-7;-2.6496884243849106E-6;2.845011179394286E-6;-2.6826856872463536E-6;3.349679989779147E-7;-4.330943939129095E-6;5.592784334278063E-7;-1.6327409848166866E-6;3.5762292223979286E-7;2.354484052389094E-6;3.806008210714603E-6;-3.0425860908523795E-6;-1.1365586432214414E-6;2.823388415007451E-6;-1.7502190859285127E-6;-2.1550282661621555E-6
1.45;1.9500000000000002;1.3273284598398885E-10;-2.047962434036612E-8;-2.134194815061569E-8;-1.0514030655887224E-7;-3.826899160836246E-6;6.762029195276002E-6;-1.896787415712574E-6;-1.403044320820578E-6;-1.6677404696772629E-6;3.428291077558324E-7;1.421581944689754E-6;1.4625639764282147E-6;-4.5020242094024E-6;2.1745145264594794E-7;1.0985592580274241E-6;-2.9013165481414058E-6;8.927662851137621E-7;-1.7750064883415707E-6;-1.7731051012640007E-6;-3.6867370858181385E-6;2.1253236299724737E-6;8.42067124824938E-8;3.888107483310244E-6;-1.5351111672611628E-6;1.0870589032108939E-6;-1.8597642826734985E-6;2.6187017910291374E-6;-2.2860804509029422E-6;5.657256753992999E-7;-4.442444146351179E-6;2.570809197506857E-7;-1.2413775971250907E-6;1.366052097329836E-7;2.3246553771111275E-6;3.4149688647223866E-6;-2.211021835537567E-6;-5.429399783313879E-7;3.6064219952315006E-6;-2.0999811501677822E-6;-1.7321528545721813E-6
1.5500000000000003;1.9500000000000002;1.6392774698169193E-9;-2.3331822295624226E-8;-2.0980486418891342E-8;-1.8642404563657515E-7;-3.6314012874254907E-6;6.777617616912633E-6;-1.7823626676888246E-6;-1.089098137094285E-6;-1.9250470375961537E-6;1.0434462057082416E-7;1.3610850174954098E-6;1.364887422300542E-6;-4.715850402686474E-6;4.6989480604493467E-7;8.122309596389338E-7;-2.903012515159849E-6;1.3598804125606572E-6;-1.8404429273890274E-6;-1.5816294747949948E-6;-3.5035090500224277E-6;1.957111126024967E-6;9.860560326842798E-8;4.339356491418139E-6;-1.3273026237784045E-6;1.1380068680812092E-6;-9.334441634325731E-7;2.3906266479147624E-6;-1.8407920388073157E-6;8.333914138060573E-7;-4.398034372912486E-6;-7.876136351957552E-8;-7.710277917138387E-7;-8.647217698087192E-8;2.1913077969239562E-6;2.869619504660612E-6;-1.4384379661921585E-6;1.2012248022757302E-7;4.323987518344623E-6;-2.4139900857271727E-6;-1.3326895133347183E-6
1.6500000000000001;1.9500000000000002;3.146885202229492E-9;-2.6183191722746643E-8;-2.0621227335410713E-8;-2.677231387810653E-7;-3.4357873973693505E-6;6.793062781024752E-6;-1.6665481361040963E-6;-7.908154946662392E-7;-2.1717447412643652E-6;-1.2507885287330624E-7;1.300837113600476E-6;1.3030882079444212E-6;-4.871626470175926E-6;7.141862810056366E-7;5.588325814804538E-7;-2.8760610605831297E-6;1.800630702623142E-6;-1.8667252291038748E-6;-1.2960678040504271E-6;-3.2275750701465534E-6;1.7324778718340986E-6;1.354758561718233E-7;4.691952312454786E-6;-1.0623701541836833E-6;1.1470247317259212E-6;7.546811219328951E-8;2.1742424811566563E-6;-1.367611824000753E-6;1.1196808778124266E-6;-4.201432297669274E-6;-4.354752765817901E-7;-2.4943251184279093E-7;-3.112577194925048E-7;1.963495520543595E-6;2.2094994330364467E-6;-7.86728679722558E-7;8.175089905361088E-7;4.916670308670017E-6;-2.6583095808549083E-6;-9.816799783339678E-7
1.75;1.9500000000000002;4.65571256531213E-9;-2.903356339316683E-8;-2.026452957976418E-8;-3.4903364817592207E-7;-3.2400653785051883E-6;6.808377626261981E-6;-1.5493669396040804E-6;-5.091674558884951E-7;-2.406617247885386E-6;-3.444129038312133E-7;1.2405684693641112E-6;1.2773088409180102E-6;-4.967834679937234E-6;9.487886250208429E-7;3.3923083369901384E-7;-2.8195706401018857E-6;2.2118219850233376E-6;-1.85247075079226E-6;-9.275568119171723E-7;-2.8695073136935124E-6;1.4579823536346777E-6;1.917336354684677E-7;4.939863334883019E-6;-7.470575096966373E-7;1.117155125045979E-6;1.1094871146695069E-6;1.982636857860778E-6;-8.88482764279761E-7;1.4051359591482824E-6;-3.86158940532938E-6;-7.987856389816422E-7;2.930639692538293E-7;-5.374463590642745E-7;1.6532605016007216E-6;1.4794954381409786E-6;-3.075344778580653E-7;1.5113065762083815E-6;5.335134394551094E-6;-2.804451874044322E-6;-6.99713369905737E-7
1.85;1.9500000000000002;6.1658160457101624E-9;-3.1882925060860675E-8;-1.9910534440227913E-8;-4.303514683647461E-7;-3.0442416682293574E-6;6.823572505427577E-6;-1.4308600088712298E-6;-2.450966202481658E-7;-2.6285014900628554E-6;-5.526558980613362E-7;1.1800215194171067E-6;1.2872083534294932E-6;-5.003836033310641E-6;1.1721514088078512E-6;1.5378895063031785E-7;-2.733171681466016E-6;2.5905104107551357E-6;-1.7969521236688723E-6;-4.896925572646419E-7;-2.4422374659667246E-6;1.1418066232138682E-6;2.6365692109594207E-7;5.078990361589213E-6;-3.8982516578504313E-7;1.05247772977448E-6;2.110913008796988E-6;1.8281872280317095E-6;-4.2551953999150933E-7;1.6704533227818013E-6;-3.3923878308004944E-6;-1.1536598695846222E-6;8.254271325667499E-7;-7.646269891813369E-7;1.2753572270807634E-6;7.270305383201755E-7;-3.834966634324201E-8;2.1630427050803357E-6;5.544353254153791E-6;-2.8320300116469433E-6;-5.013831392377472E-7
